"cell_id","paul15_clusters","dim1","dim2","pseudotime"
"W31266","16Neu",-4.90568116580827,-6.21498803682451,15.5250931862979
"W31267","10GMP",-1.76072684397814,1.55210022002365,2.90565795580837
"W31268","7MEP",-0.0210885085489784,-0.467416227410974,5.78414601903887e-06
"W31269","5Ery",3.64594449180595,-2.27831049517579,4.30044064819691
"W31270","16Neu",-3.2695226520926,-3.38074616068094,10.2572021805314
"W31271","2Ery",9.46129827540721,-2.74286252185119,9.33547140143561
"W31272","16Neu",-2.6357992249484,-2.50685018995371,8.53051760340935
"W31273","14Mo",-4.61922838164451,-2.35498988642877,10.9618560674131
"W31274","10GMP",-2.8398818468786,-0.0288053041962084,5.25420817583773
"W31275","16Neu",-5.43136249255173,-8.91185672403188,15.0580499358565
"W31276","8Mk",0.277702396601326,2.29008787639941,2.91487496124796
"W31277","7MEP",2.77026402309784,1.10096138104767,2.52392932950831
"W31278","14Mo",-5.84027896943144,-0.153676274252794,10.014079265241
"W31279","7MEP",1.31431286911202,0.539059476282374,0.376593623340651
"W31280","2Ery",5.5434069094533,-0.863776376134224,7.38657720706286
"W31281","14Mo",-7.31441082568879,1.44759735354737,11.5054879754257
"W31282","14Mo",-4.70334150362453,-2.14537273220144,11.0212069452282
"W31283","4Ery",4.84196977035737,0.426519181533128,7.71370123883851
"W31284","5Ery",5.12567003435327,-2.00004252797172,4.83557345933374
"W31285","14Mo",-3.57575596803779,-3.03323392346424,10.5123208125589
"W31286","14Mo",-5.15657193702623,-3.673216929594,11.8413186794151
"W31287","10GMP",0.103240492100005,2.4931578451093,2.7730254569172
"W31288","6Ery",1.0377919948114,-0.429100378494277,4.33810951427915e-06
"W31289","5Ery",3.51234605818301,-2.38821577135611,4.14153824968399
"W31290","14Mo",-6.92298646030706,-1.02726537728582,11.3231282054143
"W31291","3Ery",6.94638509145853,4.14375015939183,16.1114137196998
"W31292","5Ery",5.06527257588589,2.87219851376712,10.8251065521447
"W31293","15Mo",-4.54473291107325,-2.71604397042349,12.9470336031788
"W31294","5Ery",5.82086553231095,-1.22173942683617,7.19639092984611
"W31295","14Mo",-5.86335381390051,-0.806950344729899,10.7802801283372
"W31296","16Neu",-5.63681646953334,-2.45828238329655,12.3934290414247
"W31297","8Mk",0.471577971770567,1.2004180202392,0.0339797832513304
"W31298","3Ery",6.21835166206189,3.79021679303083,12.1418423670791
"W31299","14Mo",-6.62133611367657,-4.05619305807541,11.8413201254516
"W31300","12Baso",0.17975120826504,1.57872611694592,0.0544101361166203
"W31301","14Mo",-3.69052968129411,-0.179453408516235,6.94426473648595
"W31302","3Ery",7.32799627568275,5.08432981848137,16.3330664385841
"W31303","5Ery",2.19837344276304,0.0514236013949156,3.10812709240677
"W31305","16Neu",-3.49524225216727,-2.37742638239558,9.37762485675594
"W31306","15Mo",-8.15139980989434,-4.85148783837064,16.0782961640537
"W31307","13Baso",-8.25634130865093,1.01744496193341,11.5054894214622
"W31309","5Ery",5.00421407459354,2.14001353474743,11.0940105652513
"W31310","3Ery",5.29917305169172,4.75609638342838,11.641583486942
"W31311","13Baso",-3.35791954452678,1.77478732333855,6.94409788119086
"W31312","12Baso",-0.972297867498121,-1.97158879159419,6.91755869861879
"W31313","8Mk",0.323237177277349,-0.778144769097183,2.89207300951944e-06
"W31314","7MEP",1.50308409631344,0.98575979930222,0.992994954411521
"W31315","6Ery",4.41960907491608,-0.593096593209493,5.00975384186949
"W31316","2Ery",4.96904516177634,0.146331564235134,7.67295781589777
"W31317","3Ery",6.37113418739579,5.69410586157716,15.5414925913533
"W31318","3Ery",8.78914702993392,5.94804383560768,19.546995526729
"W31319","15Mo",-5.35396660249352,-2.26755825043908,12.5964932763161
"W31321","3Ery",2.60203079892903,3.47132476920202,11.6765622616533
"W31322","3Ery",3.94602428930198,3.90440524904104,12.0076531970868
"W31323","3Ery",3.94651080194309,4.49413025581865,11.6675334566246
"W31324","8Mk",1.28395378520047,1.55184263816295,0.749233576365417
"W31325","2Ery",4.4368547727273,1.05359196133704,7.92907300598755
"W31326","2Ery",4.73028573800926,1.08619086935663,7.58464283340509
"W31327","14Mo",-6.11690408144328,-1.69398002801512,12.316340830322
"W31328","3Ery",4.80940383188635,3.72222896745146,12.1961262531815
"W31329","15Mo",-5.53778481456363,-2.65457345970368,12.1948099689282
"W31330","14Mo",-6.00224731956704,-1.01586423335747,12.0178609092326
"W31331","7MEP",1.73575226015873,1.85919600422048,1.13232397656736
"W31332","15Mo",-3.53853235004248,-5.40472137372822,12.6596471780391
"W31333","3Ery",4.92224656511243,0.414365063277552,7.62222273793235
"W31334","3Ery",4.89157912022489,3.20454179134537,10.6335504560091
"W31335","13Baso",-3.73329531075327,-2.29478398143104,9.42561362025518
"W31336","15Mo",-5.37420297161232,-2.9892062182455,11.8560673185328
"W31337","3Ery",8.49832147029335,7.02522478655274,18.6117038179082
"W31338","15Mo",-5.37489767228361,-3.25814632374777,11.8413215714881
"W31339","13Baso",-7.8491342776393,0.574328746274199,11.503076864232
"W31340","3Ery",3.92473954467864,4.3501426241123,11.6647040349676
"W31341","15Mo",-2.77295642000464,-2.54970419529712,8.71630465984781
"W31342","15Mo",-5.43638836510881,-5.32024801485106,12.0264687301531
"W31343","13Baso",-10.1152709351351,2.61540967701763,11.5054908674987
"W31345","4Ery",5.42788804225016,3.39770138849237,12.5233518770413
"W31346","3Ery",4.07530197832937,3.78067100794496,12.1314214956653
"W31347","14Mo",-4.13297024868102,-0.918939141874387,6.80138842077178
"W31348","4Ery",5.13267061995557,0.642205643296141,7.27885893496985
"W31349","6Ery",2.53283427521693,0.6618073859178,2.56438177115402
"W31350","16Neu",-7.09883654189697,-6.88718864434001,16.0782976100902
"W31351","14Mo",-8.58829329449654,1.15999495713541,11.5054923135352
"W31353","3Ery",7.84150698258541,1.87814706612196,9.16883938466348
"W31354","17Neu",-3.65930554489632,2.04692749505826,11.1259818654036
"W31355","15Mo",-5.0049617924377,-1.96632249810118,12.7582854645379
"W31356","4Ery",5.9049085926395,2.35649642756358,8.87175843416783
"W31357","3Ery",5.01383982355484,2.14158435694508,11.0940120112878
"W31358","6Ery",2.24547119863435,0.276887441544685,2.89211745376619
"W31359","14Mo",-5.86808904096162,1.15656332641881,8.83127498557565
"W31360","3Ery",3.94559158832595,4.55184543244801,11.6689011182143
"W31361","16Neu",-4.38453856583569,-2.428491882237,11.179437158328
"W31362","14Mo",-9.51141713225582,3.59959835615376,11.5054937595717
"W31363","15Mo",-4.24877558526839,-2.48047364815755,11.2982070186518
"W31364","7MEP",1.38538546540916,1.4213981680622,0.851401317924316
"W31365","13Baso",-3.20212958689192,1.32809751564015,7.26762205470719
"W31366","15Mo",-2.79506074237931,-2.54579653354659,8.73625136326099
"W31367","14Mo",-7.79636194116779,0.609803902182393,11.5023746753463
"W31368","3Ery",6.05238810337624,5.31341931641891,15.7456110141832
"W31369","2Ery",5.97315101127729,-1.33702847058987,7.05962583854813
"W31370","2Ery",6.79182182385425,0.477083417774429,9.33547284747211
"W31371","14Mo",-2.99993894345496,-1.52817714502564,6.814793611447
"W31372","2Ery",8.82397398736384,1.55972490209547,9.33547429350862
"W31373","13Baso",-1.84038022284354,-2.11688956712343,9.63527006291807
"W31374","2Ery",5.65055834692188,1.64152773355487,8.87029768507881
"W31375","3Ery",4.35672538414001,2.93769883837272,10.6481496027448
"W31376","13Baso",-2.47447169757828,0.643963194557554,4.57010248969767
"W31377","12Baso",0.05088908677829,-0.0182725774596347,0.00591095295622801
"W31378","2Ery",4.80863963287627,-0.883645299528113,5.12142901865997
"W31379","10GMP",-0.404563452425949,1.52544564934019,2.67652267349251
"W31380","5Ery",5.76383379595419,-1.84905164097899,5.14857716046539
"W31381","13Baso",-7.85958101334005,1.5140125609364,11.5054952056082
"W31382","3Ery",5.20190012048818,6.13368186951844,16.5039340149876
"W31383","9GMP",-1.81345811598712,1.30765529061346,4.70138618964062
"W31386","15Mo",-4.21581571246451,-3.63029987152515,10.7084647720579
"W31387","2Ery",5.86756580897873,-0.603534965689796,6.89380167450787
"W31388","10GMP",-1.76696360064606,0.528392044714506,4.08619505016541
"W31389","5Ery",5.5414784359931,2.40975355038327,9.08884802819865
"W31390","5Ery",6.02110079562251,-1.93235280481083,5.3291198924359
"W31391","2Ery",5.7082509636138,-1.09520172204483,7.28106536959046
"W31392","14Mo",-3.73557212392123,-1.12940077128418,7.09788217441915
"W31393","13Baso",-3.61884352594275,1.79190533064956,11.0500672075748
"W31394","2Ery",6.05169166347897,0.413380381270988,7.14399772949822
"W31395","14Mo",-6.42088906698113,-1.87817166027373,12.0761072477334
"W31396","16Neu",-4.44960910663001,-6.01514412536872,14.2349248063474
"W31397","12Baso",-0.492608179568511,-0.39730641956495,0.0135314245223362
"W31398","14Mo",-5.45138021447266,-1.37441289718558,12.8327619514554
"W31399","14Mo",-4.7932679075109,-1.97048542418826,12.7582869105744
"W31401","3Ery",5.03260001638879,3.40797608011986,12.5095042275707
"W31402","14Mo",-4.33256663761973,0.291719110149869,6.86154426151734
"W31403","13Baso",-3.17210319422256,1.68419083999359,7.03889117985656
"W31405","12Baso",-2.63815677978892,-2.88901534502297,8.88625706603114
"W31406","5Ery",5.33866448843114,-1.54814318824718,5.01022835660965
"W31407","10GMP",0.3103484314478,1.63341826946949,0.0544115821531251
"W31409","14Mo",-6.02825976797691,-0.508957277282808,10.4927518749927
"W31410","4Ery",5.08838665109057,1.94437046838737,9.25105683292744
"W31411","15Mo",-5.35054603369182,-2.22853035221314,12.6366002894208
"W31413","3Ery",3.49553251979672,4.91248952657721,11.6806684487586
"W31414","4Ery",3.84167371886292,2.14157047712633,10.9148002166885
"W31415","4Ery",4.79305039090756,-1.531087440675,4.83557490537025
"W31416","4Ery",4.45992807840278,0.127168413823908,5.75690050438844
"W31418","4Ery",4.65362278415374,1.39518730769148,7.55340841908639
"W31419","5Ery",4.18801705692015,-2.16603261767673,4.83557635140675
"W31420","1Ery",12.1619697491402,2.16639645907921,16.8472077018758
"W31421","16Neu",-3.84064217412863,-5.32314740258437,12.5805149134694
"W31422","14Mo",-7.85295551147333,-0.357317131501784,12.0474946464112
"W31423","2Ery",5.70113099563022,0.117756708805342,6.80586033218837
"W31424","5Ery",4.97077868226318,-2.54955378304164,4.83557779744326
"W31425","15Mo",-4.66051806142339,-5.01118632826983,12.2594633285424
"W31426","5Ery",4.43040986033575,2.90321147176796,10.6795193732018
"W31427","2Ery",7.79939853615306,-2.06416296787362,7.79646536378667
"W31428","5Ery",4.97560303710126,1.44995725713077,9.21424051806016
"W31429","1Ery",11.2000322026692,2.05140286061847,16.8472091479123
"W31430","7MEP",0.911716061714707,1.06754982731498,0.624784071347539
"W31431","2Ery",6.3765040464027,-0.374271120347589,7.07395003304834
"W31432","14Mo",-4.07981817249821,-1.62746322814911,9.4634259935863
"W31433","10GMP",0.358434479610968,3.83383323830959,2.64813796527047
"W31434","2Ery",5.8722194678945,-0.129263718191395,6.72746719752726
"W31436","14Mo",-6.2338892973333,-1.03701353962256,11.7419044798461
"W31437","6Ery",1.85009811769764,-0.226113448953469,3.36451842668022
"W31439","9GMP",-0.989777607128123,2.5308163434577,2.23185468654814
"W31440","3Ery",7.89923352574885,5.71452960152736,20.5311982732726
"W31441","2Ery",6.03068567369181,-0.198822631999038,6.76078697073939
"W31442","3Ery",5.92304154867125,0.0225510692024703,6.76081304470561
"W31443","12Baso",-0.399386661554323,-0.208871401538388,0.0167563920048471
"W31444","2Ery",4.97530452791469,-0.889873517311548,5.28518504466358
"W31445","18Eos",-3.86829368653443,-0.253379759296808,6.84395024473113
"W31446","5Ery",4.52403995590814,0.169857885487669,5.86408243292172
"W31447","3Ery",4.98087806988441,-1.1596039791701,5.02645662837845
"W31448","15Mo",-4.79369497195797,-2.00631622708972,12.7582883566109
"W31451","14Mo",-3.79337129742017,-1.6559093972386,9.4634274396228
"W31452","2Ery",7.97916294846361,2.36977047667234,8.92212087559611
"W31453","6Ery",3.16888158804486,-0.563385199097808,3.97767316980935
"W31454","14Mo",-3.28837762040612,-3.09421990820573,10.5927355887905
"W31455","2Ery",10.5743875430874,1.42678493258876,9.33547573954512
"W31456","5Ery",4.64263020270625,-1.04368719984788,4.79536476558728
"W31457","12Baso",-0.701605578510902,-1.05418167234957,6.9175601446553
"W31458","7MEP",-0.331060864403979,2.71652578730768,2.47719817887842
"W31459","17Neu",-3.18600284730645,0.828582711064274,5.24761796800434
"W31460","14Mo",-6.10666071979329,-1.58094813438537,12.2364757753225
"W31461","2Ery",5.75308380041614,-0.170238885447251,6.85837557216888
"W31462","5Ery",4.13255746760005,-2.30786201098923,4.82931581984045
"W31463","2Ery",9.52030637935886,-1.7181502970447,9.33547718558163
"W31464","14Mo",-8.49026689900756,1.2496831338078,11.5054966516447
"W31465","13Baso",-6.90349691566022,-0.325860381072923,11.1998020238607
"W31466","15Mo",-6.5102630254198,-2.099287023365,12.0275860365657
"W31467","2Ery",6.16863626812253,0.00266205315917596,7.0444407894121
"W31468","13Baso",-3.51757795148095,-0.380081685378989,7.09425980539133
"W31469","16Neu",-3.96556416514361,-6.18609194081571,14.2757407242306
"W31470","5Ery",4.44156803239705,1.940986323237,11.0940134573243
"W31471","14Mo",-9.04340170754915,3.23854568974646,11.5054980976812
"W31472","16Neu",-3.7122572291055,-6.57180760753269,16.3155539977694
"W31473","14Mo",-4.75042670684016,-2.69925831228899,12.7101124648805
"W31474","16Neu",-5.566476905886,-8.43274251416366,15.2311330637453
"W31475","14Mo",-8.27215610748474,-0.0692285224058207,12.0474960924478
"W31476","8Mk",-0.425786540309884,8.71370038626172,11.6806698947951
"W31477","10GMP",-1.31109755811687,0.867173817190474,4.27047421637419
"W31478","14Mo",-5.42005627375874,-3.02582952657393,11.8413230175246
"W31479","5Ery",4.99265620379022,-1.93813957981152,4.83557924347976
"W31480","7MEP",1.67482175253989,-0.690166728102968,3.64476586132586
"W31481","2Ery",6.2286274791562,0.0338677791292996,7.13481218409361
"W31483","14Mo",-3.39967185443572,-1.85721737225001,9.46342888565931
"W31484","13Baso",-8.68285589017612,1.35881600117773,11.5054995437177
"W31485","2Ery",5.00508809967079,-0.743646296269847,5.45888613152897
"W31486","5Ery",3.80441042674101,-1.56452682864703,4.55664818839814
"W31487","14Mo",-7.1039417614576,0.51355277684893,11.4744315700878
"W31489","14Mo",-7.45497744541824,0.626986776579068,11.4907480910053
"W31491","9GMP",-1.89668363416435,1.48667139972522,4.88600362528657
"W31492","4Ery",4.25925356438444,1.68359798580027,11.0940149033608
"W31493","10GMP",-2.21736683235824,-1.03984467723996,6.77533518069482
"W31494","13Baso",-4.77345910833371,-2.16316265084283,13.0023199667081
"W31495","10GMP",-0.321955742980008,0.783421029348065,2.87476680611659
"W31497","7MEP",1.31730096228515,0.327902256516771,0.143535542549977
"W31498","10GMP",-2.01908925911349,2.8712333452536,3.12456580746684
"W31499","3Ery",3.01859521406355,2.63454649121851,2.70222552904154
"W31500","2Ery",5.73796347728875,1.54668945203783,8.92365920629331
"W31501","14Mo",-7.01159721162626,-0.268149158178979,11.2844302335864
"W31502","10GMP",-2.48721109119692,1.02700584942169,4.34882693906718
"W31503","15Mo",-3.79051517476546,-3.00593107685839,10.4301813744359
"W31504","13Baso",-7.65622778234945,-4.4009459967528,16.0782990561267
"W31505","7MEP",1.18009417515766,-0.280644612359014,1.44603650475972e-06
"W31506","6Ery",1.86358477246495,0.511156498318453,1.35702783064346
"W31507","7MEP",2.10451444277375,1.49295002323658,2.94150959336009
"W31508","5Ery",5.83858470710332,-1.11405651603603,7.13218062019597
"W31509","14Mo",-6.39439868612548,-1.47610164613774,12.3614790061939
"W31510","13Baso",-7.12561849094914,0.658651337292452,11.480050558498
"W31511","10GMP",-2.15514714073814,0.434016282788503,4.40643492776138
"W31512","7MEP",1.03240769195395,1.41126084431199,1.00198006396622
"W31513","3Ery",5.15918114116506,6.11183090184573,16.5039354610241
"W31514","7MEP",0.78260580497119,0.557201403884546,0
"W31515","13Baso",-4.74332024166974,1.93126803847823,9.78083430440781
"W31516","1Ery",8.97766947835102,1.83560920759279,9.33547863161813
"W31517","14Mo",-4.2026393577902,-2.15746280290957,11.593846340826
"W31518","13Baso",-8.75507017295471,1.63519010044167,11.5055009897542
"W31519","10GMP",-1.31241467999831,-1.35228239790048,6.9175615906918
"W31520","9GMP",-1.88244541797326,1.31562593243145,4.70448362885935
"W31521","3Ery",3.12118525097652,4.7287841027525,11.6806713408316
"W31522","13Baso",-5.55259830213674,1.06497483368343,8.78041412738948
"W31523","2Ery",7.65876740512405,2.15051007456267,8.97914564685497
"W31524","13Baso",-4.73530583404175,-1.20087299841168,6.77298578762697
"W31525","2Ery",6.79790390194933,0.917718464872022,9.33548007765464
"W31526","6Ery",0.232569703938241,-0.367876940303629,1.44603650475972e-06
"W31527","6Ery",1.39754253797227,0.594669632790515,0.509218208908835
"W31528","13Baso",-4.16140894952983,0.255021495574847,6.84484701377651
"W31529","3Ery",3.07459515124744,2.85085239974519,12.6727822589353
"W31530","13Baso",-5.68469907991819,-2.19390905718548,12.7788462231348
"W31532","14Mo",-3.99198836735057,-4.52698955913182,13.1427108110263
