"cell_id","paul15_clusters","dim1","dim2","pseudotime"
"W31220","2Ery",0.171591681096819,0.0261818304556106,0.0771196910369359
"W31221","7MEP",0.00560823282129113,-0.00218501594244078,0.0673726243541777
"W31222","4Ery",0.129806499653246,0.0602900061144451,0.0771199487591221
"W31223","9GMP",-0.0607410342388174,0.0145869621215418,0.00306987050191645
"W31224","7MEP",0.0148690785099737,0.0169164514006829,0.0851202245006668
"W31225","3Ery",0.152300067972902,0.0343454113896061,0.0771202064813084
"W31226","16Neu",-0.108337573040322,-0.0903977852813266,0.000172158420411572
"W31228","10GMP",-0.0385424392439049,-0.0151658174384163,0.0170794068058195
"W31229","6Ery",0.0986277262733685,0.0596743892584558,0.0767537984873754
"W31230","3Ery",0.0894529947005817,0.0419579868558072,0.0752733961203475
"W31231","2Ery",0.162056290824404,0.0151716778029053,0.0771204642034946
"W31232","5Ery",0.136207927608739,0.0364804422898651,0.0771207219256809
"W31233","2Ery",0.151849746990018,0.0297062531197356,0.0771209796478671
"W31234","2Ery",0.149183761234312,0.0347384051141837,0.0771212373700533
"W31236","5Ery",0.112727574423046,0.0043305437442311,0.0771214950922396
"W31237","14Mo",-0.111179248333995,-0.0210876803906667,0.000171900698225327
"W31238","5Ery",0.106910051628412,0.0506968510886844,0.0771217528144258
"W31239","14Mo",-0.125960808240406,-0.0245945474652413,0.000171642976039083
"W31240","3Ery",0.105381060514978,0.0599070570090904,0.0771220105366121
"W31241","2Ery",0.148144296407969,0.0328984181750469,0.0771222682587983
"W31242","16Neu",-0.100305445097361,-0.0754620779105253,0.000171385253852838
"W31243","2Ery",0.165402860043119,0.0441230900676224,0.0771225259809846
"W31244","13Baso",-0.0659571279058918,-0.0343232071410807,0.0047587518228056
"W31245","16Neu",-0.101085509729558,-0.065974024671389,0.000171127531666593
"W31246","2Ery",0.16514563816983,0.0197516801007758,0.0771227837031708
"W31247","3Ery",0.146993581514021,0.0606878136680635,0.0771230414253571
"W31248","3Ery",0.130977295625101,0.074993890298868,0.0771232991475433
"W31249","14Mo",-0.109793630438946,-0.0156465399124243,0.000170869809480348
"W31250","5Ery",0.138291440578527,0.014279857044948,0.0771235568697295
"W31251","16Neu",-0.111001002817653,-0.0928326881373732,0.000170612087294103
"W31252","14Mo",-0.111062934456815,-0.0217158506907122,0.000170354365107858
"W31253","14Mo",-0.0783699060698703,-0.0358353835431444,0.00130618930213505
"W31254","13Baso",-0.147329925811713,-0.0160566570714521,0.000170096642921613
"W31255","3Ery",0.138848754322008,0.0578507659522085,0.0771238145919158
"W31256","14Mo",-0.0987593672788079,-0.0388179117367006,0.000169838920735368
"W31257","7MEP",0.0210658424899297,-0.00268344038004477,0.000305562542670345
"W31259","14Mo",-0.0844790298656551,-0.00318961967688227,0.000680490079899169
"W31260","10GMP",-0.0613320876037227,-0.0269838031537179,0.00120841095281379
"W31262","2Ery",0.111272093377581,-0.000264102557847563,0.0754123612550471
"W31263","14Mo",-0.0742912152888102,-0.0374761754799361,0.0155554043884976
"W31264","15Mo",-0.098132600155768,-0.0609818765801623,0.000169581198549124
"W31265","14Mo",-0.123575210807398,-0.0183516564768888,0.000169323476362879
"W31266","16Neu",-0.115557651400928,-0.0824841475985767,0.000169065754176634
"W31267","10GMP",-0.0460534623201944,-0.00355068459148699,0.0130023387559403
"W31268","7MEP",0.00203524731634791,0.00931533023575441,0.0671956846145668
"W31269","5Ery",0.100361832775919,0.00205737596875876,0.0731586750990617
"W31270","16Neu",-0.0945771736015726,-0.0749539952275666,0.000168808031990389
"W31271","2Ery",0.124586402567997,0.00167768696724009,0.077124072314102
"W31272","16Neu",-0.102284850263494,-0.0636331479295281,0.000168550309804144
"W31273","14Mo",-0.102028134517603,-0.0593611834148663,0.000168292587617899
"W31274","10GMP",-0.0769781743689009,-0.00302228307216795,0.00846140130684579
"W31275","16Neu",-0.104701993501157,-0.0866398475384303,0.000168034865431654
"W31276","8Mk",-0.00421525051023806,0.0341624687795707,0.0685689379762533
"W31277","7MEP",0.00962984366905148,0.00032076858100865,0.0730666435434578
"W31278","14Mo",-0.122776121516398,-0.0147042573166928,0.000167777143245409
"W31279","7MEP",0.00580989882868637,0.0202164873030887,0.0755817780877082
"W31280","2Ery",0.155174251060284,0.0291657446001354,0.0771243300362883
"W31281","14Mo",-0.115382721161582,-0.0121210293643132,0.000167519421059165
"W31282","14Mo",-0.0992419198874864,-0.0341149334388403,0.00016726169887292
"W31283","4Ery",0.134335666949546,0.0450049626145735,0.0771245877584745
"W31284","5Ery",0.114185861758105,0.00776586481311151,0.0771248454806608
"W31285","14Mo",-0.0838554430981974,-0.0301830361362606,0.00184187603049966
"W31286","14Mo",-0.0820229469028897,-0.038810599015477,0.00196916510433663
"W31287","10GMP",-0.00456688960580233,0.0294174982403577,0.0664608034555826
"W31288","6Ery",0.0236466470650488,9.21844059486272e-05,0.00418211407555273
"W31289","5Ery",0.119164973852789,0.0245054535258703,0.077125103202847
"W31290","14Mo",-0.112404201037003,-0.04022315901639,0.000167003976686675
"W31291","3Ery",0.136217801550279,0.0640088996631564,0.0771253609250333
"W31292","5Ery",0.109949844878946,0.0469888549738933,0.0771256186472195
"W31293","15Mo",-0.123862632136968,-0.0665698641562827,0.00016674625450043
"W31294","5Ery",0.118705304628393,0.00771648836809337,0.0771258763694058
"W31295","14Mo",-0.112595519343141,-0.0333765506135924,0.000166488532314185
"W31296","16Neu",-0.117620515401594,-0.0402721320270764,0.00016623081012794
"W31297","8Mk",0.00767818675849192,-0.0029691748770116,0.0695659148246115
"W31298","3Ery",0.160657594709827,0.0486845355580542,0.077126134091592
"W31299","14Mo",-0.142607622941027,-0.0443637369131502,0.000165973087941695
"W31300","12Baso",-0.010690407209708,0.00844264433442089,0.0516910606698459
"W31301","14Mo",-0.0817374970214634,0.0068094698465591,0.0080586509443108
"W31302","3Ery",0.141381672403024,0.0734777926449758,0.0771263918137782
"W31303","5Ery",0.0995456650808603,0.0209071394106711,0.0690880245304358
"W31305","16Neu",-0.0982327285979102,-0.0766369420610835,0.000165715365755451
"W31306","15Mo",-0.14248903963739,-0.0648767667026642,0.000165457643569206
"W31307","13Baso",-0.127291769104998,-0.0153288440523442,0.000165199921382961
"W31309","5Ery",0.11269668380793,0.0298571169541435,0.0771266495359645
"W31310","3Ery",0.126012793551944,0.068244291770226,0.0771269072581507
"W31311","13Baso",-0.0984033865722171,-0.000354775242239119,0.000660454602026635
"W31312","12Baso",-0.0304526744534285,0.0114194293554296,0.000830779787953782
"W31313","8Mk",-0.00881022208279141,-8.33631794833189e-05,0.050904963945608
"W31314","7MEP",-0.00950397530544652,0.0231242154263378,0.0583264335398727
"W31315","6Ery",0.0768809692499799,0.0389020933164027,0.00811189297899845
"W31316","2Ery",0.148815790388582,0.0412185817670833,0.077127164980337
"W31317","3Ery",0.151663924038612,0.0709320763133204,0.0771274227025232
"W31318","3Ery",0.149676009151307,0.0756879338896345,0.0771276804247095
"W31319","15Mo",-0.131876560366446,-0.040213419664427,0.000164942199196716
"W31321","3Ery",0.0779221905202712,0.0460806276397366,0.0049194586933753
"W31322","3Ery",0.128053557925369,0.0637220556073396,0.0771279381468957
"W31323","3Ery",0.102796235159932,0.0579312329184901,0.077128195869082
"W31324","8Mk",-0.00616906179978234,0.0249082680347201,0.0629438163738004
"W31325","2Ery",0.143051885694296,0.0235257670777719,0.0771284535912682
"W31326","2Ery",0.144353943750787,0.0525182918108501,0.0771287113134544
"W31327","14Mo",-0.141304591838384,-0.0412375714022222,0.000164684477010471
"W31328","3Ery",0.124074450785522,0.0733421918756286,0.0771289690356407
"W31329","15Mo",-0.146006642813899,-0.0447203844456194,0.000164426754824226
"W31330","14Mo",-0.141753314637317,-0.0354622793152042,0.000164169032637981
"W31331","7MEP",0.0261496263824766,0.00770792984301523,0.00941252363574321
"W31332","15Mo",-0.104053917710909,-0.0785229354603967,0.000163911310451736
"W31333","3Ery",0.121108121790445,0.0501690990044638,0.0771292267578269
"W31334","3Ery",0.130521535237427,0.0568577570192208,0.0771294844800132
"W31335","13Baso",-0.0766196924651698,-0.00655838543039923,0.00697335050547856
"W31336","15Mo",-0.143754050317386,-0.0457901444344838,0.000163653588265492
"W31337","3Ery",0.141734076403876,0.0799190289010531,0.0771297422021994
"W31338","15Mo",-0.137194692749201,-0.0511794013019,0.000163395866079247
"W31339","13Baso",-0.140117086441969,-0.0189053656391784,0.000163138143893002
"W31340","3Ery",0.115274077888281,0.0593153322101911,0.0771299999243857
"W31341","15Mo",-0.11969517527329,-0.0615481320473176,0.000162880421706757
"W31342","15Mo",-0.128078964820416,-0.0771602383392233,0.000162622699520512
"W31343","13Baso",-0.150727461371048,-0.0279946021040202,0.000162364977334267
"W31345","4Ery",0.119615589055054,0.0626074699046371,0.0771302576465719
"W31346","3Ery",0.109672713488643,0.050418510820447,0.0771305153687582
"W31347","14Mo",-0.104608752819559,-0.0212160875033182,0.000162107255148022
"W31348","4Ery",0.124368370256287,0.0235545254869806,0.0771307730909444
"W31349","6Ery",0.0721402567879115,0.0381969955781925,0.0138576451775883
"W31350","16Neu",-0.126390518038961,-0.0874894583828901,0.000161849532961778
"W31351","14Mo",-0.143254449426025,-0.0315156450142199,0.000161591810775533
"W31353","3Ery",0.153472850181611,0.0628184782753365,0.0771310308131306
"W31354","17Neu",-0.0250000367609527,0.0111247842154402,0.0355751938704668
"W31355","15Mo",-0.138300105495886,-0.0398264705859859,0.000161334088589288
"W31356","4Ery",0.112394026561445,0.0448106944701521,0.0771312885353169
"W31357","3Ery",0.137958884518024,0.0547081884326027,0.0771315462575031
"W31358","6Ery",0.0536026863870262,0.0189896645829148,0.0409677360193692
"W31359","14Mo",-0.117131821518322,-0.018941241930967,0.000161076366403043
"W31360","3Ery",0.111408706378115,0.0729920177001372,0.0771318039796894
"W31361","16Neu",-0.110457341993223,-0.0793784758424084,0.000160818644216798
"W31362","14Mo",-0.12104938151997,-0.0186057322545246,0.000160560922030553
"W31363","15Mo",-0.113026294475946,-0.0586458747947995,0.000160303199844308
"W31364","7MEP",0.0266194094592031,0.017617679243619,0.012933047917287
"W31365","13Baso",-0.10027251085271,-0.00146394012932512,0.00274574158189173
"W31366","15Mo",-0.107722420961652,-0.0689096281274313,0.000160045477658063
"W31367","14Mo",-0.130800865798663,-0.0133530420432001,0.000159787755471819
"W31368","3Ery",0.128350942400498,0.0752037037716528,0.0771320617018756
"W31369","2Ery",0.146854510481953,0.0168675476720547,0.0771323194240619
"W31370","2Ery",0.155829887610547,0.0443944701586038,0.0771325771462481
"W31371","14Mo",-0.0887252703489832,-0.00441097839124635,0.0138288370956144
"W31372","2Ery",0.160861424594889,0.0482307318026552,0.0771328348684344
"W31373","13Baso",-0.0475157927654042,0.0092041184465771,0.0166971497700877
"W31374","2Ery",0.146397337481653,0.0386272253079377,0.0771330925906206
"W31375","3Ery",0.108216345322285,0.0569035961660725,0.0771333503128069
"W31376","13Baso",-0.0748162925877323,0.00894417622208261,0.00266025422192383
"W31377","12Baso",-0.00552204951454055,0.00367583546376438,0.0561668173062703
"W31378","2Ery",0.146238480283065,0.0164791962957198,0.0771336080349931
"W31379","10GMP",-0.0422704310130999,-0.00257821801277201,0.0179747705111744
"W31380","5Ery",0.111645461664471,0.0180255114041803,0.0771338657571793
"W31381","13Baso",-0.114102091042763,-0.00640138657551415,0.000159530033285574
"W31382","3Ery",0.125454549356115,0.0677940150154423,0.0771341234793656
"W31383","9GMP",-0.056005373151376,-0.00752789745969858,0.000413606862858459
"W31386","15Mo",-0.117592326757598,-0.0764889154819278,0.000159272311099329
"W31387","2Ery",0.147402357026942,0.0293758788896038,0.0771343812015518
"W31388","10GMP",-0.0428973348628809,-0.00925895161090757,0.0143620334590661
"W31389","5Ery",0.107609165982698,0.0364011369501325,0.0771346389237381
"W31390","5Ery",0.109515085165435,0.0189926021106359,0.0771348966459243
"W31391","2Ery",0.145521495722348,0.0251099822589126,0.0771351543681106
"W31392","14Mo",-0.0842209112782373,-0.0265717955799158,0
"W31393","13Baso",-0.0936742851334763,-0.00912687646989929,0.000585748731374833
"W31394","2Ery",0.154327740321999,0.0352537713740462,0.0771354120902968
"W31395","14Mo",-0.11629773271846,-0.00837182685648837,0.000159014588913084
"W31396","16Neu",-0.1023733586202,-0.0853993022504346,0.000158756866726839
"W31397","12Baso",-0.00420810146206157,-0.00380346141946781,0.0550757770698737
"W31398","14Mo",-0.108861469481166,-0.0182537607120861,0.000158499144540594
"W31399","14Mo",-0.103809054826087,-0.0200824537385961,0.000158241422354349
"W31401","3Ery",0.140785665747545,0.048103430702898,0.0771356698124831
"W31402","14Mo",-0.102263099276256,-0.0134173873048935,0.000157983700168104
"W31403","13Baso",-0.0983094199837503,0.00611791277480464,0.00345645331655878
"W31405","12Baso",-0.0680460610317503,-0.0260781588783141,0.00671632432251824
"W31406","5Ery",0.117640344342025,0.0139203439747021,0.0771359275346693
"W31407","10GMP",-0.00833188140792533,0.0231586471365346,0.0597376969769888
"W31409","14Mo",-0.110041949591002,-0.0169672862019902,0.00015772597798186
"W31410","4Ery",0.111351060468337,0.0375537648889898,0.0771361852568555
"W31411","15Mo",-0.109600780423893,-0.0416156437164827,0.000157468255795615
"W31413","3Ery",0.103894079376447,0.0605531644503071,0.0771364429790418
"W31414","4Ery",0.126096999878327,0.0418505108999414,0.077136700701228
"W31415","4Ery",0.108751244822432,0.0149682786947526,0.0766492563676572
"W31416","4Ery",0.125394181326646,0.0289722235033941,0.0771369584234143
"W31418","4Ery",0.141081867135287,0.0417207185685269,0.0771372161456005
"W31419","5Ery",0.112497126297822,0.020615249472746,0.0771374738677868
"W31420","1Ery",0.174261187015471,0.0301086889217046,0.077137731589973
"W31421","16Neu",-0.114936685717741,-0.0878643902076149,0.00015721053360937
"W31422","14Mo",-0.130247950955706,-0.0270255165965863,0.000156952811423125
"W31423","2Ery",0.148800853584623,0.0265253345946137,0.0771379893121593
"W31424","5Ery",0.100889037608965,0.0256077699694475,0.0710081848988445
"W31425","15Mo",-0.113364501630945,-0.073115466965932,0.00015669508923688
"W31426","5Ery",0.103535019189494,0.0205413146947691,0.07276335362002
"W31427","2Ery",0.11940490063927,0.00383524309585187,0.0771382470343455
"W31428","5Ery",0.107138843214492,0.0331588420157184,0.0771385047565318
"W31429","1Ery",0.174136864278647,0.032933102829664,0.077138762478718
"W31430","7MEP",0.0166589437955493,0.00441811184063936,0.0829180999126494
"W31431","2Ery",0.1491728995152,0.0135406241411368,0.0771390202009042
"W31432","14Mo",-0.107249251018692,-0.0496898905346981,0.000156437367050635
"W31433","10GMP",-0.00506058147044084,0.0376852716570024,0.0688126779505087
"W31434","2Ery",0.138974363549352,0.0280865554846588,0.0771392779230905
"W31436","14Mo",-0.113495881231401,-0.0234472175024799,0.00015617964486439
"W31437","6Ery",0.0280272462011027,0.00097877257294012,0.00961263354258927
"W31439","9GMP",-0.0228062936829515,0.0295485131526176,0.0447360501816314
"W31440","3Ery",0.148098591364951,0.0711525927140078,0.0771395356452767
"W31441","2Ery",0.138458442328411,0.0112187683617872,0.077139793367463
"W31442","3Ery",0.138613794425321,0.019473901963391,0.0771400510896492
"W31443","12Baso",0.00159588529207494,-0.00137088255445245,0.0628703539757675
"W31444","2Ery",0.14491815795954,0.0122495624102961,0.0771403088118355
"W31445","18Eos",-0.0574138900706618,0.028554748166391,0.0130543921135909
"W31446","5Ery",0.109759789994879,0.0152557536044353,0.077022218394229
"W31447","3Ery",0.114660275304328,0.0362129310539184,0.0771405665340217
"W31448","15Mo",-0.12504107571822,-0.0376413773774285,0.000155921922678146
"W31451","14Mo",-0.0776456073615635,-0.0287770074103442,0.0145675071275881
"W31452","2Ery",0.16624577171562,0.0235391332913572,0.077140824256208
"W31453","6Ery",0.091510392648083,0.0070081587966625,0.000260071543115765
"W31454","14Mo",-0.0815304433866421,-0.0321866575030297,0.000234476976099855
"W31455","2Ery",0.170842803459683,0.020688478196565,0.0771410819783942
"W31456","5Ery",0.119880178413234,0.0359129108128908,0.0771413397005804
"W31457","12Baso",-0.0208286422267367,0.000578706933782535,0.0368047899730456
"W31458","7MEP",-0.0112608207388402,0.0231663468261984,0.0562455359852843
"W31459","17Neu",-0.0264443200104604,0.00449677218466659,0.0314957556740657
"W31460","14Mo",-0.101772788087837,-0.0359852841044682,0.000155664200491901
"W31461","2Ery",0.140876228908139,0.0118279599654265,0.0771415974227667
"W31462","5Ery",0.116995719909466,0.00506257044334969,0.0771418551449529
"W31463","2Ery",0.156418971797386,0.0129597054029407,0.0771421128671392
"W31464","14Mo",-0.110560398968899,-0.00765378383929658,0.000155406478305656
"W31465","13Baso",-0.107241082764395,-0.0344187525731838,0.000155148756119411
"W31466","15Mo",-0.12411263327747,-0.0277900865780625,0.000154891033933166
"W31467","2Ery",0.143333037789455,0.0308982447844118,0.0771423705893254
"W31468","13Baso",-0.0903867985251681,-0.0180395803901085,0.00203911644818205
"W31469","16Neu",-0.101549724819958,-0.0752559806530824,0.000154633311746921
"W31470","5Ery",0.131627607946484,0.0386801282255113,0.0771426283115117
"W31471","14Mo",-0.127523876097069,-0.00883382114886666,0.000154375589560676
"W31472","16Neu",-0.10355157438965,-0.0718686400570023,0.000154117867374431
"W31473","14Mo",-0.114697365600057,-0.0215041929399381,0.000153860145188187
"W31474","16Neu",-0.117581855965866,-0.0983387254134577,0.000153602423001942
"W31475","14Mo",-0.113022058822667,-0.0195841983337279,0.000153344700815697
"W31476","8Mk",-0.0107170946655216,0.0432763188828391,0.0640445287457903
"W31477","10GMP",-0.057030751109819,-0.000573769449707517,0.00105286380485101
"W31478","14Mo",-0.098292712630729,-0.0402699420479441,0.000153086978629452
"W31479","5Ery",0.113448235646333,0.00982210087018891,0.0771428860336979
"W31480","7MEP",0.0197313014157774,0.00318396745804006,0.000488292668140483
"W31481","2Ery",0.148017655488766,0.0135967013133393,0.0771431437558842
"W31483","14Mo",-0.0685441194491317,0.00662241303454711,0.00857761644442822
"W31484","13Baso",-0.118496062915063,-0.00782333309310981,0.000152829256443207
"W31485","2Ery",0.128105894495649,0.00931571045162879,0.0771434014780704
"W31486","5Ery",0.122221083566395,0.0133633208312111,0.0771436592002566
"W31487","14Mo",-0.106466981380642,-0.0246735241219006,0.000152571534256962
"W31489","14Mo",-0.141631697789989,-0.0254597940242413,0.000152313812070717
"W31491","9GMP",-0.059114583568592,0.00317789081354236,0.000147239314129273
"W31492","4Ery",0.125945742910724,0.0621121772526385,0.0771439169224429
"W31493","10GMP",-0.0459891676417664,-0.00725675377525309,0.011492039573265
"W31494","13Baso",-0.12509116686204,-0.0475322420483568,0.000152056089884473
"W31495","10GMP",-0.0630009711240595,0.00586431131447332,0.00225240322997712
"W31497","7MEP",0.0170462386768765,-0.00160834809555069,0.0812361379911775
"W31498","10GMP",-0.0620180449417805,-0.0032489382070899,0.00556663666213045
"W31499","3Ery",0.0924116940340303,0.0448890349657839,0.0710351937491888
"W31500","2Ery",0.14680914274333,0.0345411378336171,0.0771441746446291
"W31501","14Mo",-0.132130516034786,-0.0241686812591927,0.000151798367698228
"W31502","10GMP",-0.0543042584888926,-0.0107211058222221,6.58404533081594e-05
"W31503","15Mo",-0.128139436998907,-0.0656356581035609,0.000151540645511983
"W31504","13Baso",-0.145039244942629,-0.0493723769649023,0.000151282923325738
"W31505","7MEP",0.00942373365358069,0.00717452286637122,0.0752588164533159
"W31506","6Ery",0.0366832201340462,0.0111541547375488,0.0228628094109161
"W31507","7MEP",0.0351285664178599,0.0218322226284785,0.0242255622092319
"W31508","5Ery",0.0962136850869272,0.0369973476665969,0.0686929238112214
"W31509","14Mo",-0.130313089447029,-0.0215127384105236,0.000151025201139493
