cell_id,paul15_clusters,dim1,dim2,pseudotime
W31164,14Mo,-6.21776103973389,-1.43014812469482,9.40288516350058
W31165,2Ery,8.08965396881104,2.40524840354919,11.5765956675739
W31166,13Baso,-6.24798774719238,-0.398695558309555,9.66380301633046
W31167,2Ery,8.04945755004883,2.30159401893616,11.5765964363456
W31168,13Baso,-7.59952163696289,-1.12912535667419,9.66380378510214
W31169,13Baso,-5.85215425491333,-0.21947580575943,9.11666035304115
W31170,14Mo,-7.44191694259644,-1.75985467433929,9.45947881187475
W31171,7MEP,0.748084425926208,0.713919460773468,1.93134113049172
W31172,7MEP,3.64253616333008,2.15915417671204,5.99128538467857
W31173,7MEP,0.463758081197739,0.701145350933075,0.019371234226654
W31174,10GMP,-3.08450937271118,-0.25976637005806,4.3025441226236
W31175,12Baso,-2.12443900108337,0.646707832813263,2.74446557787804
W31176,6Ery,2.79432582855225,1.24344229698181,4.31724855091166
W31177,5Ery,4.39978694915771,1.96486365795135,6.43731059265571
W31178,5Ery,4.95683288574219,1.52391993999481,7.15226907867942
W31179,14Mo,-6.22243976593018,-3.48066639900208,11.2783200733717
W31180,4Ery,6.95769453048706,1.90804219245911,11.5765972051173
W31181,16Neu,-5.7060866355896,-4.08786296844482,11.2783208421434
W31182,16Neu,-5.88001251220703,-4.15639877319336,11.2783216109151
W31183,3Ery,6.2517523765564,3.01590585708618,8.85909101366851
W31184,2Ery,8.10550212860107,2.44443702697754,11.576597973889
W31185,6Ery,6.65059185028076,1.55850505828857,9.40528020609196
W31186,13Baso,-5.05619192123413,0.230423673987389,7.71857203257955
W31187,13Baso,-4.1077094078064,0.189837917685509,6.23257828327361
W31188,10GMP,-3.38139224052429,0.437175571918488,5.12591523076277
W31189,14Mo,-5.980628490448,-3.5286660194397,11.2783223796868
W31190,5Ery,6.14897871017456,0.816138803958893,9.80140313572516
W31191,7MEP,0.882308423519135,0.819047331809998,1.9313418992634
W31192,7MEP,0.840316772460938,0.768637418746948,1.93134266803509
W31193,5Ery,5.98971271514893,2.0208113193512,8.85909178244019
W31194,6Ery,3.5490140914917,0.766730010509491,4.92566522861279
W31195,2Ery,8.05111312866211,2.53646469116211,11.5765987426607
W31196,10GMP,3.9303252696991,1.38196814060211,5.46695232941641
W31197,10GMP,-3.89138340950012,0.179604038596153,6.48512487623954
W31198,2Ery,7.17245101928711,1.7250828742981,11.5765995114324
W31199,7MEP,-0.350619286298752,0.0894210860133171,0.572933232000212
W31200,6Ery,3.45301842689514,1.26101458072662,4.95581575775368
W31201,7MEP,1.17664527893066,0.0833358913660049,2.45130852171399
W31202,14Mo,-4.76416444778442,-0.582369387149811,7.35172218605352
W31203,16Neu,-5.66593408584595,-2.17023921012878,10.7897853139221
W31204,10GMP,-3.01400232315063,-0.325083494186401,4.33510937905298
W31205,3Ery,7.04174900054932,1.79742896556854,11.576600280204
W31206,3Ery,6.76412010192871,3.73626899719238,11.5766010489757
W31207,13Baso,-7.20208501815796,-1.33136463165283,9.65961539583394
W31209,1Ery,8.62172317504883,2.50049352645874,11.5766018177474
W31210,14Mo,-5.67998170852661,-1.47965407371521,9.36437997576845
W31211,15Mo,-6.61982154846191,-1.93281602859497,9.32316832838858
W31212,2Ery,6.20052814483643,0.220443442463875,10.5199140520418
W31213,5Ery,3.84002709388733,0.82127320766449,5.78231827404118
W31214,2Ery,8.53292369842529,0.972926437854767,11.0831693059498
W31215,5Ery,5.4660439491272,0.473186582326889,9.31641772160202
W31217,3Ery,6.87470054626465,3.58765912055969,11.5766025865191
W31218,14Mo,-5.69818353652954,-1.78586542606354,9.42396517786573
W31219,10GMP,-3.23738718032837,-0.280006408691406,4.30588658012205
W31220,2Ery,8.67790508270264,1.42280447483063,11.5696019004601
W31221,7MEP,0.293048202991486,-0.0353655591607094,0.0160127085072543
W31222,4Ery,6.55165910720825,3.02314639091492,9.40528097486365
W31223,9GMP,-3.41252446174622,0.666057467460632,5.1099040728236
W31224,7MEP,0.787526845932007,0.875929713249207,1.93134343680677
W31225,3Ery,7.68560695648193,1.71575009822845,11.5766033552908
W31226,16Neu,-5.51669073104858,-4.55404472351074,11.2783231484585
W31228,10GMP,-2.07070016860962,-0.636395335197449,4.33425990076758
W31229,6Ery,5.048171043396,3.06118750572205,6.83798939200428
W31230,3Ery,4.55897760391235,2.15053296089172,6.71398270068289
W31231,2Ery,8.25372695922852,0.784621357917786,11.0375529204202
W31232,5Ery,6.85457944869995,1.84886920452118,11.5766041240625
W31233,2Ery,7.77084159851074,1.50082981586456,11.5766048928342
W31234,2Ery,7.60438251495361,1.77068531513214,11.5766056616058
W31236,5Ery,5.89893484115601,0.233580872416496,10.5199148208135
W31237,14Mo,-5.63843631744385,-1.032475233078,8.3564203218694
W31238,5Ery,5.36047506332397,2.68291521072388,6.83799016077597
W31239,14Mo,-6.41627311706543,-1.2377188205719,9.55479086894752
W31240,3Ery,5.34092044830322,3.10627841949463,6.83799092954766
W31241,2Ery,7.49017810821533,1.65372610092163,11.5766064303775
W31242,16Neu,-5.06881093978882,-3.78416585922241,11.2783239172301
W31243,2Ery,8.34069538116455,2.24543476104736,11.5766071991492
W31244,13Baso,-3.35780596733093,-1.50266265869141,4.43628394812717
W31245,16Neu,-5.17653942108154,-3.68995928764343,11.2783246860018
W31246,2Ery,8.30604076385498,0.987471520900726,11.0832666847462
W31247,3Ery,7.4360408782959,3.04601550102234,11.5766079679209
W31248,3Ery,6.61604356765747,3.74958848953247,8.85909255121188
W31249,14Mo,-5.52133226394653,-0.777845621109009,8.12589021625606
W31250,5Ery,7.02431964874268,0.700417578220367,10.6285729668319
W31251,16Neu,-5.67571830749512,-4.67888641357422,11.2783254547735
W31252,14Mo,-5.54575061798096,-1.08531892299652,8.27535640395089
W31253,14Mo,-3.94609999656677,-1.8258501291275,10.7138289023157
W31254,13Baso,-7.39660310745239,-0.878437399864197,9.66380455387383
W31255,3Ery,7.00324392318726,3.05642461776733,11.5766087366926
W31256,14Mo,-4.97010326385498,-1.97270011901855,10.7550403634728
W31257,7MEP,1.02623283863068,-0.134873196482658,2.3570310350899
W31259,14Mo,-4.21027421951294,-0.0822814777493477,7.22719761178949
W31260,10GMP,-2.92261552810669,-1.19221842288971,4.43628471689885
W31262,2Ery,5.84450483322144,-0.138596549630165,10.5199155895852
W31263,14Mo,-3.96934199333191,-1.88240444660187,10.7138296710874
W31264,15Mo,-5.07454776763916,-3.3127293586731,11.425825228556
W31265,14Mo,-6.24873065948486,-0.876729249954224,9.66380532264552
W31266,16Neu,-5.81727409362793,-4.17956638336182,11.2783262235452
W31267,10GMP,-2.35755109786987,-0.176252648234367,4.4561995571405
W31268,7MEP,0.159787401556969,0.487165093421936,0.201824511057302
W31269,5Ery,5.29201173782349,0.0761223956942558,9.3164184903737
W31270,16Neu,-4.78639936447144,-3.80907917022705,11.2783269923169
W31271,2Ery,6.22424221038818,0.036408044397831,10.5056826925941
W31272,16Neu,-5.29261589050293,-3.47899174690247,11.2783277610886
W31273,14Mo,-5.20737648010254,-3.06474852561951,11.5485319445887
W31274,10GMP,-3.94257426261902,-0.140982002019882,6.22490415880348
W31275,16Neu,-5.3530387878418,-4.41396951675415,11.2783285298603
W31276,8Mk,-0.254141569137573,1.74920725822449,0.453882297969659
W31277,7MEP,0.189127281308174,-0.0847598686814308,0.0824733865605461
W31278,14Mo,-6.1716365814209,-0.746358215808868,8.78961696192495
W31279,7MEP,0.188514709472656,1.04871034622192,0.277521480384681
W31280,2Ery,7.87218046188354,1.50690233707428,11.5766095054643
W31281,14Mo,-5.79951190948486,-0.611365616321564,9.16625989310778
W31282,14Mo,-4.98598623275757,-1.7513062953949,10.7758336758914
W31283,4Ery,6.79725933074951,2.41770577430725,11.576610274236
W31284,5Ery,5.83392953872681,0.316766947507858,10.5199163583569
W31285,14Mo,-4.25932264328003,-1.55593633651733,7.89887790761969
W31286,14Mo,-4.01119661331177,-1.88474333286285,10.7138304398591
W31287,10GMP,-0.258962064981461,1.52061462402344,0.453883066741345
W31288,6Ery,1.15477824211121,0.0211228225380182,2.45400680887653
W31289,5Ery,6.55782604217529,1.43849265575409,9.81050892247181
W31290,14Mo,-5.55911493301392,-2.074711561203,10.7902247838989
W31291,3Ery,6.91501140594482,3.27804183959961,11.5766110430076
W31292,5Ery,5.75934600830078,2.46508049964905,8.85909331998357
W31293,15Mo,-6.3137993812561,-3.5022509098053,11.2783292986319
W31294,5Ery,6.00639724731445,0.388996124267578,10.5199171271286
W31295,14Mo,-5.64327669143677,-1.71615314483643,9.41759506420435
W31296,16Neu,-5.96077299118042,-2.00140452384949,9.4305058517086
W31297,8Mk,0.427432328462601,-0.247684866189957,1.86682012880849
W31298,3Ery,8.07681083679199,2.45601391792297,11.5766118117793
W31299,14Mo,-7.25728559494019,-2.19475626945496,9.32126634947618
W31300,12Baso,-0.620021343231201,0.413123786449432,0.810833577169427
W31301,14Mo,-4.06118965148926,0.330738604068756,6.37569658015572
W31302,3Ery,7.24711084365845,3.69436573982239,11.576612580551
W31303,5Ery,5.60672521591187,1.07709097862244,9.31641925914539
W31305,16Neu,-4.93227005004883,-3.95323824882507,11.2783300674036
W31306,15Mo,-7.09980916976929,-3.3023099899292,11.2783308361753
W31307,13Baso,-6.37440872192383,-0.782807528972626,9.6638060914172
W31309,5Ery,5.69098424911499,1.51535105705261,8.69366011072653
W31310,3Ery,6.28430986404419,3.46015310287476,8.85909408875525
W31311,13Baso,-5.02582740783691,-0.0123832505196333,7.52631646426777
W31312,12Baso,-1.62460052967072,0.829932391643524,3.09980633258134
W31313,8Mk,-0.429516732692719,-0.023834615945816,0.688895876926024
W31314,7MEP,-0.762304902076721,1.28103804588318,2.08805825326009
W31315,6Ery,3.92118287086487,1.91258299350739,6.05535253773837
W31316,2Ery,7.57391262054443,2.15082311630249,11.5766133493227
W31317,3Ery,7.67448663711548,3.57737469673157,11.5766141180944
W31318,3Ery,7.46786642074585,3.78885412216187,11.5766148868661
W31319,15Mo,-6.70691108703613,-2.01108551025391,9.32671527708634
W31321,3Ery,3.85703229904175,2.2667829990387,5.99128615345026
W31322,3Ery,6.43887662887573,3.18203377723694,8.85909485752694
W31323,3Ery,5.21408081054688,2.96822905540466,6.83799169831934
W31324,8Mk,-0.707501530647278,1.29230892658234,2.10120449530616
W31325,2Ery,7.23582553863525,1.15943288803101,11.1932253892227
W31326,2Ery,7.30290555953979,2.62022829055786,11.5766156556378
W31327,14Mo,-7.16669416427612,-2.13824129104614,9.32126711824787
W31328,3Ery,6.23831415176392,3.70359015464783,8.85909562629863
W31329,15Mo,-7.39334630966187,-2.24377846717834,9.32126788701955
W31330,14Mo,-7.27357721328735,-1.83155179023743,9.38375941878778
W31331,7MEP,1.2046719789505,0.464858502149582,2.50480455326942
W31332,15Mo,-5.23849391937256,-3.9421763420105,11.278331604947
W31333,3Ery,6.12473249435425,2.67863154411316,8.85909639507031
W31334,3Ery,6.56802558898926,2.84059739112854,9.40528174363534
W31335,13Baso,-3.33652424812317,0.470387488603592,5.10990484159529
W31336,15Mo,-7.29546070098877,-2.24813461303711,9.32126865579124
W31337,3Ery,7.15049076080322,3.93181014060974,11.5766164244095
W31338,15Mo,-6.94921493530273,-2.56547260284424,9.40492714489696
W31339,13Baso,-7.10391283035278,-0.963540852069855,9.66380686018889
W31340,3Ery,5.80650329589844,3.00594568252563,8.859097163842
W31341,15Mo,-6.44611406326294,-3.38301634788513,11.2783323737187
W31342,15Mo,-6.51596593856812,-3.91517782211304,11.2783331424904
W31343,13Baso,-7.55416345596313,-1.36738348007202,9.66380762896057
W31345,4Ery,6.00806760787964,3.17460894584656,8.85909793261368
W31346,3Ery,5.54543113708496,2.53733587265015,8.85909870138537
W31347,14Mo,-5.34474277496338,-1.0420583486557,8.01748909924948
W31348,4Ery,6.23913383483887,1.11772525310516,9.70360267897956
W31349,6Ery,3.74677276611328,2.00378131866455,5.99128692222194
W31350,16Neu,-6.33753538131714,-4.50636386871338,11.2783339112621
W31351,14Mo,-7.23629760742188,-1.62192404270172,9.49789113566975
W31353,3Ery,7.6484580039978,3.42479991912842,11.5766171931811
W31354,17Neu,-1.33509743213654,0.48821896314621,2.06565073803219
W31355,15Mo,-6.98811197280884,-2.02691292762756,9.32126942456292
W31356,4Ery,5.70138597488403,2.22811031341553,8.85909947015706
W31357,3Ery,6.9490761756897,2.7731351852417,11.5766179619528
W31358,6Ery,2.8750433921814,1.02832090854645,4.2883260510415
W31359,14Mo,-5.91066026687622,-0.971737563610077,9.05090152316607
W31360,3Ery,5.6711277961731,3.66033387184143,6.83799246709103
W31361,16Neu,-5.54390668869019,-4.05947875976562,11.2783346800337
W31362,14Mo,-6.17303276062012,-0.90506500005722,8.78678741002246
W31363,15Mo,-5.7441782951355,-3.04239058494568,11.2783354488054
W31364,7MEP,1.28390562534332,0.842868804931641,2.97273035849866
W31365,13Baso,-5.10128211975098,-0.0484224706888199,7.48827245003495
W31366,15Mo,-5.65263271331787,-3.85813570022583,11.2783362175771
W31367,14Mo,-6.59750318527222,-0.662611246109009,9.66380839773226
W31368,3Ery,6.46619701385498,3.72396755218506,8.85910023892874
W31369,2Ery,7.38454532623291,0.816842377185822,11.2392344142919
W31370,2Ery,7.89728355407715,2.31845879554749,11.5766187307245
W31371,14Mo,-4.2924542427063,0.191254198551178,7.19066169421392
W31372,2Ery,8.21988010406494,2.49611496925354,11.5766194994962
W31373,13Baso,-2.41168880462646,0.697158396244049,4.12120800128716
W31374,2Ery,7.35150003433228,1.91129124164581,11.5766202682679
W31375,3Ery,5.46664190292358,2.8827428817749,6.83799323586272
W31376,13Baso,-3.80011248588562,0.434602051973343,5.58057889132892
W31377,12Baso,-0.208446457982063,0.142542600631714,0.408178353615455
W31378,2Ery,7.52308368682861,0.809702932834625,11.1304891193352
W31379,10GMP,-2.21152853965759,-0.212874099612236,3.43047333328647
W31380,5Ery,5.64619445800781,0.911411046981812,9.31087710622592
W31381,13Baso,-5.76254796981812,-0.344613254070282,9.20593839659449
W31382,3Ery,6.32863807678223,3.36245107650757,8.85910100770043
W31383,9GMP,-2.84581589698792,-0.40935879945755,4.40009424754968
W31386,15Mo,-5.95952033996582,-3.88013553619385,11.2783369863488
W31387,2Ery,7.44638872146606,1.50141644477844,11.569768488096
W31388,10GMP,-2.11878633499146,-0.4869244992733,4.42180934130523
W31389,5Ery,5.46630001068115,1.77315211296082,8.85910177647212
W31390,5Ery,5.51108980178833,0.982681393623352,9.31642002791708
W31391,2Ery,7.68834972381592,1.29718136787415,11.3697098900793
W31392,14Mo,-4.27768659591675,-1.37258791923523,7.89887867639137
W31393,13Baso,-4.75133466720581,-0.449168115854263,7.1864544835312
W31394,2Ery,7.80087995529175,1.74319362640381,11.5766210370396
W31395,14Mo,-5.74327754974365,-0.307036399841309,8.20789970188445
W31396,16Neu,-5.19278287887573,-4.26599884033203,11.2783377551205
W31397,12Baso,-0.197710484266281,0.020133301615715,0.379420308381338
W31398,14Mo,-5.48569440841675,-0.890041470527649,8.12702926593008
W31399,14Mo,-5.26088953018188,-1.02525079250336,7.91040596649527
W31401,3Ery,7.07473707199097,2.40000486373901,11.5766218058113
W31402,14Mo,-5.12457180023193,-0.683720707893372,7.73096284674577
W31403,13Baso,-5.03326892852783,0.310948371887207,7.71857280135124
W31405,12Baso,-3.44139289855957,-1.39901232719421,4.39858906303818
W31406,5Ery,6.08280754089355,0.611758649349213,10.5199178959003
W31407,10GMP,-0.285037040710449,1.19464933872223,0.453883835513031
W31409,14Mo,-5.55305051803589,-0.83174067735672,8.18498151911153
W31410,4Ery,5.64036893844604,1.90884637832642,8.8591025452438
W31411,15Mo,-5.5625696182251,-2.07724452018738,10.790260615893
W31413,3Ery,5.29748773574829,3.07287383079529,6.8379940046344
W31414,4Ery,6.72152471542358,2.21795248985291,9.40528251240702
W31415,4Ery,5.50481986999512,0.753013670444489,9.31642079668876
W31416,4Ery,6.37031650543213,1.42696464061737,9.39284190088239
W31418,4Ery,7.18306589126587,2.13390588760376,11.5766225745829
W31419,5Ery,5.67304992675781,1.03515040874481,9.25974048659202
W31420,1Ery,8.73047065734863,1.50257849693298,11.5766233433546
W31421,16Neu,-5.841477394104,-4.38397264480591,11.2783385238922
W31422,14Mo,-6.60875177383423,-1.43235242366791,9.4808091249824
W31423,2Ery,7.53824996948242,1.39220452308655,11.4602522989713
W31424,5Ery,5.19907379150391,1.32964515686035,8.57792071624976
W31425,15Mo,-5.6405816078186,-3.72674918174744,11.2783392926639
W31426,5Ery,5.2288293838501,1.07551276683807,9.31642156546045
W31427,2Ery,6.11109972000122,0.149419769644737,10.519918664672
W31428,5Ery,5.41312122344971,1.6649956703186,8.12429927550381
W31429,1Ery,8.76891136169434,1.67699337005615,11.5766241121263
W31430,7MEP,0.680027961730957,0.324600577354431,2.13503386756127
W31431,2Ery,7.56983709335327,0.683175206184387,11.2326316437607
W31432,14Mo,-5.42941379547119,-2.64304161071777,11.7609624589766
W31433,10GMP,-0.515570878982544,1.97801840305328,0.453884604284717
W31434,2Ery,7.02620315551758,1.38194811344147,11.414825746268
W31436,14Mo,-5.70702886581421,-1.19737386703491,9.25431778198311
W31437,6Ery,1.27858543395996,-0.0256071407347918,2.36343639818623
W31439,9GMP,-1.07080066204071,1.53224766254425,1.97133845962303
W31440,3Ery,7.39935255050659,3.59919214248657,11.576624880898
W31441,2Ery,6.97120523452759,0.535424768924713,10.4422441311862
W31442,3Ery,7.00460338592529,0.94101083278656,11.4204723061847
W31443,12Baso,0.195315793156624,-0.0355652496218681,0.086457713351111
W31444,2Ery,7.42919015884399,0.586549401283264,11.4592270425585
W31445,18Eos,-2.63498187065125,1.9400806427002,3.53085347317537
W31446,5Ery,5.76407957077026,0.828519880771637,9.19227677233054
W31447,3Ery,5.75934362411499,1.83826398849487,8.85910331401549
W31448,15Mo,-6.30860328674316,-1.86148798465729,9.35280383379197
W31451,14Mo,-3.93435192108154,-1.57809257507324,7.89887944516306
W31452,2Ery,8.36508655548096,1.19112491607666,11.3030235171448
W31453,6Ery,4.89119529724121,0.322728186845779,9.31642233423213
W31454,14Mo,-4.13509798049927,-1.6743528842926,7.89888021393475
W31455,2Ery,8.6228551864624,1.10732758045197,11.2316381882613
W31456,5Ery,6.05333375930786,1.83729434013367,9.13677073008282
W31457,12Baso,-1.02885615825653,0.0917679965496063,1.10591181604626
W31458,7MEP,-0.573389768600464,1.21023035049438,0.579837455765495
W31459,17Neu,-1.35436189174652,0.311746001243591,2.09041485036668
W31460,14Mo,-5.04631948471069,-1.80995452404022,10.7751698472805
W31461,2Ery,7.11851119995117,0.58833509683609,10.6529971063029
W31462,5Ery,5.91195440292358,0.229056194424629,10.5199194334437
W31463,2Ery,8.01169109344482,0.717865705490112,11.0375536891919
W31464,14Mo,-5.61665344238281,-0.415345549583435,8.09844778458356
W31465,13Baso,-5.3744044303894,-1.78706979751587,10.8018271241683
W31466,15Mo,-6.27973127365112,-1.38632321357727,9.44087709905981
W31467,2Ery,7.26028680801392,1.55441498756409,11.5766256496697
W31468,13Baso,-4.61348485946655,-0.909186065196991,7.62552598856704
W31469,16Neu,-5.1141791343689,-3.80621838569641,11.2783400614356
W31470,5Ery,6.57983684539795,1.96224796772003,9.40528328117871
W31471,14Mo,-6.48179006576538,-0.511562705039978,9.66380916650395
W31472,16Neu,-5.18331384658813,-3.65912342071533,11.2783408302072
W31473,14Mo,-5.9550929069519,-0.960748076438904,9.00617273674032
W31474,16Neu,-5.9529824256897,-4.88300514221191,11.2783415989789
W31475,14Mo,-5.74518346786499,-0.985805988311768,9.21771805287479
W31476,8Mk,-0.658086717128754,2.06054639816284,1.98391956824699
W31477,10GMP,-2.99506163597107,-0.0322452075779438,4.28876702796062
W31478,14Mo,-4.97910261154175,-1.99206399917603,10.7540004680703
W31479,5Ery,5.74283647537231,0.462844967842102,9.27801333075397
W31480,7MEP,1.00776290893555,0.0313364751636982,2.18671444192719
W31481,2Ery,7.43028354644775,0.689194679260254,11.3434843150121
W31483,14Mo,-2.61664533615112,1.87541782855988,3.53085424194706
W31484,13Baso,-5.98473834991455,-0.468963235616684,8.98066244347398
W31485,2Ery,6.46081304550171,0.422159761190414,10.4971655638247
W31486,5Ery,6.2516016960144,0.59654301404953,10.5199202022153
W31487,14Mo,-5.33199214935303,-1.27298521995544,8.09247580840951
W31489,14Mo,-7.22055816650391,-1.28825759887695,9.66380993527563
W31491,9GMP,-3.06599926948547,0.17777706682682,4.33682842220861
W31492,4Ery,6.37131881713867,3.27481198310852,8.85910408278717
W31493,10GMP,-2.26980447769165,-0.46975302696228,4.2771883751592
W31494,13Baso,-6.35042476654053,-2.43279004096985,9.46285884902076
W31495,10GMP,-3.52417182922363,0.229220896959305,5.36028494331658
W31497,7MEP,0.80641233921051,-0.119145072996616,1.58324176149195
W31498,10GMP,-3.14978289604187,-0.175014704465866,4.3016532095492
W31499,3Ery,4.67864418029785,2.32697558403015,6.83799477340609
W31500,2Ery,7.38040542602539,1.71734857559204,11.5766264184414
W31501,14Mo,-6.69733095169067,-1.22757613658905,9.61761362326317
W31502,10GMP,-2.72512984275818,-0.594891786575317,4.43628548567054
W31503,15Mo,-6.62020254135132,-3.4476170539856,11.2783423677506
W31504,13Baso,-7.2894172668457,-2.46064925193787,9.33542500629089
W31505,7MEP,0.490564405918121,0.350087881088257,1.9014287590754
W31506,6Ery,1.7658828496933,0.575972318649292,2.89019951978874
W31507,7MEP,1.66625618934631,0.936779320240021,2.96299321149881
W31508,5Ery,4.84660148620605,1.82373571395874,7.08026247957109
W31509,14Mo,-6.71588611602783,-0.987634122371674,9.66381070404732
W31510,13Baso,-6.31818914413452,-0.43544590473175,9.66381147281901
W31511,10GMP,-4.69934844970703,0.360792458057404,6.79701093159992
W31512,7MEP,2.52447700500488,1.19230163097382,3.96296450732866
W31513,3Ery,5.80120849609375,3.43320775032043,6.83799554217777
W31514,7MEP,0.867497801780701,0.771911144256592,1.93134420557846
W31515,13Baso,-5.88765287399292,-0.0213631708174944,9.08261877332071
W31516,1Ery,8.6492977142334,1.63963794708252,11.5766271872131
W31517,14Mo,-4.49866580963135,-2.34730100631714,10.7138312086308
W31518,13Baso,-6.05633115768433,-0.380639851093292,8.90922140692982
W31519,10GMP,-2.10155439376831,-0.719653308391571,4.22421346071306
W31520,9GMP,-3.29997539520264,0.56507420539856,5.10990561036697
W31521,3Ery,5.2641487121582,3.13861441612244,6.83799631094946
W31522,13Baso,-6.31337594985962,-0.158897876739502,9.66381224159069
W31523,2Ery,8.11225700378418,1.29342448711395,11.3943412765118
W31524,13Baso,-4.78422927856445,0.19554640352726,6.72438036517427
W31525,2Ery,7.26325178146362,1.09564256668091,11.1274926705169
W31526,6Ery,1.30838239192963,0.0889454558491707,2.36538087088333
W31527,6Ery,1.53206968307495,0.27931222319603,2.58367189170141
W31528,13Baso,-6.02872323989868,-0.326257705688477,8.93756258429992
W31529,3Ery,5.1320013999939,2.98779344558716,6.83799707972115
W31530,13Baso,-7.35055112838745,-0.88139808177948,9.66381301036238
W31532,14Mo,-5.18386888504028,-3.45472192764282,11.2783431365223
W31533,10GMP,-1.03648746013641,-0.366573452949524,1.01678618264623
W31534,8Mk,-0.785940706729889,2.18012428283691,3.53085501071874
W31535,9GMP,-2.10688042640686,0.0251090060919523,3.28757976765429
W31536,2Ery,7.16331720352173,1.38848578929901,11.4310065333324
W31537,13Baso,-2.4719934463501,-0.20125125348568,4.31134123331245
W31538,14Mo,-5.95169639587402,-0.587808907032013,9.0129374563564
W31539,13Baso,-2.31194877624512,-0.819685697555542,3.90774041107212
W31540,14Mo,-5.45911026000977,-1.788334608078,9.45835127673286
W31541,5Ery,6.54513072967529,0.67664909362793,10.5163804624946
W31542,14Mo,-5.44753313064575,-1.67870903015137,9.43773459222417
W31543,5Ery,3.97071290016174,0.987525343894958,5.5646245281994
W31544,13Baso,-5.97668981552124,-0.442568272352219,8.98901949689967
W31545,12Baso,-1.60153043270111,0.42592516541481,2.00302053429903
